i,bMNTDvalue.sed
114,0.0377478954752697
115,0.0374443398216084
116,0.0383612515959416
117,0.0375893708650463
118,0.0373170590964702
119,0.0371588736566551
120,0.0367361671697449
121,0.0385181949625985
122,0.0379362685847855
123,0.037300322282846
124,0.0429880565895839
125,0.0364489776372155
126,0.0370243847817501
127,0.0371881482031079
128,0.037415490415924
129,0.0369512262500079
130,0.0368686837879799
131,0.037108682541187
132,0.0385945038204777
133,0.038062962781735
134,0.037779925289081
135,0.0365691684160088
136,0.0371120201791263
137,0.0367029044733641
138,0.0375143948150469
139,0.0370221724376678
140,0.0368020343081284
141,0.0368872239262731
142,0.0368112239590142
143,0.0362866133205433
144,0.038060265085882
145,0.0364020764309044
146,0.0364933337976254
147,0.0369743276622697
148,0.036982625600409
149,0.0375468658531743
150,0.0383801231886749
151,0.0368089237066999
152,0.0373860316805854
153,0.0370793731091364
154,0.0374599347811179
155,0.0395504887398881
156,0.0371903282809022
157,0.03702517629319
158,0.0363598855716494
159,0.036609733801947
160,0.038574278431229
161,0.036490332593954
162,0.0367864867553434
163,0.0366807531233463
164,0.0365853867625814
165,0.0359936196687451
166,0.0375068074631435
167,0.0365412105476206
168,0.0371472183185582
169,0.0370221845612393
170,0.0384195665895738
171,0.0378426551165966
172,0.0363329564538683
173,0.0361289017766859
174,0.0361267710190968
175,0.0364868250438524
176,0.036642870263696
177,0.0386172968790669
178,0.036018586146991
179,0.0367248543259165
180,0.0375873098377522
181,0.0365829044124153
182,0.0364826244049587
183,0.0378674604786771
184,0.0371733214636568
185,0.0377411831903755
186,0.0379403272522557
187,0.0399952398423701
188,0.0360387866078359
189,0.0370987658458317
190,0.0368039896509629
191,0.03642831469369
192,0.0371184829891588
193,0.0388412089501364
194,0.0373974894833744
195,0.0371334532669308
196,0.0366642934751161
197,0.0371384610842882
198,0.0366928697597018
199,0.0376623128926444
200,0.0371963379527245
201,0.03744670289844
202,0.0370208270541966
203,0.0370694661421829
204,0.0360928995706467
205,0.0373703286438379
206,0.0371072434049383
207,0.0364710950857953
208,0.0374774566662646
209,0.0376008962054284
210,0.0365727732083445
211,0.036797846421892
212,0.0363894030776304
213,0.0372044603920975
214,0.0372408217431212
215,0.0365680669486124
216,0.0381347720861974
217,0.0371635771844022
218,0.0368862428371118
219,0.0370100796501531
220,0.0365589334870966
221,0.0374042492167125
222,0.0378294304878052
223,0.0362457644839512
224,0.0376305198547386
225,0.0367679890380114
226,0.0370303683883084
227,0.0371478960935378
228,0.0385623996906592
229,0.0374878014973157
230,0.0361674799502369
231,0.0369808603347462
232,0.036321885279101
233,0.0362529901518908
234,0.0374527786171113
235,0.0357871879733115
236,0.0366804882623792
237,0.0365616873874901
238,0.0364564174655473
239,0.0377982782803141
240,0.037711706674315
241,0.0370235835555003
242,0.0367954931863517
243,0.0369055273945563
244,0.0368678439199356
245,0.0373016388769882
246,0.0356351277980449
247,0.0371966891915549
248,0.0370094758378522
249,0.0363985672807924
250,0.0378219032161017
251,0.037435643380065
252,0.0377208348264802
253,0.037143711772094
254,0.0365415860562615
255,0.0373954272733321
256,0.0377571208777279
257,0.0368462852372317
258,0.0363555050894847
259,0.0365340440102521
260,0.0375418443058973
261,0.0366046141782698
262,0.0394751009812621
263,0.0367665248490694
264,0.036830824425101
265,0.0375579474362518
266,0.0390567104549513
267,0.0372044178676841
268,0.0357412530269966
269,0.0369279617084015
270,0.0384057785845367
271,0.0361399127977247
272,0.0371530148927751
273,0.0359291538842913
274,0.0374927162004487
275,0.0361438875446453
276,0.0369257723783584
277,0.0366337711566213
278,0.0367832592856891
279,0.0379572235883255
280,0.0373368560245015
281,0.0372000843421664
282,0.0373735513277267
283,0.0381132356890862
284,0.0358619122331665
285,0.0372476136881708
286,0.0362271102161441
287,0.0376711076480623
288,0.0370900512013154
289,0.0367918757018914
290,0.0373112048095674
291,0.0377941103649091
292,0.0373251188304799
293,0.0369608863810299
294,0.0380487948178209
295,0.0372168772147944
296,0.0369341452004632
297,0.0366961247740064
298,0.0373490364417629
299,0.0373844099406851
300,0.0367403934752565
301,0.0365694222640243
302,0.0371230574059923
303,0.0383325047772417
304,0.0372694707670915
305,0.0366633172871445
306,0.0372460530061189
307,0.0373152652684214
308,0.03770262884065
309,0.0362224814794296
310,0.0360867276947236
311,0.03778590802172
312,0.0369101307877899
313,0.0369937755083733
314,0.0370583883415161
315,0.0372812544814436
316,0.0372915859425017
317,0.0371066487597232
318,0.0382720369213687
319,0.0365668060129236
320,0.0371828346602156
321,0.0375368195871929
322,0.0370845494735396
323,0.0371387958029472
324,0.0360668449219127
325,0.0368373885373888
326,0.0373903072369086
327,0.0359802146044682
328,0.0364511400669973
329,0.0371435104995921
330,0.0366697466577541
331,0.037027896165322
332,0.0374913532283412
333,0.037468584514846
334,0.036449933805437
335,0.0370858309178271
336,0.0374464581211912
337,0.0371610420143815
338,0.0359942819218749
339,0.036531730645799
340,0.0369759366186238
341,0.037717760012187
342,0.0364409492562112
343,0.0365670698921158
344,0.0366143299211871
345,0.0373839424588924
346,0.0383214607285741
347,0.036732794237209
348,0.03830470983738
349,0.0374571098688683
350,0.0364955988068088
351,0.0371799536627654
352,0.0377640336736451
353,0.0373227603646612
354,0.0368549335226386
355,0.0365530871081484
356,0.0365718165786808
357,0.0364599657342262
358,0.0375445061729473
359,0.0379164486571893
360,0.0369210691307737
361,0.0369635710344552
362,0.0369996234074297
363,0.037072287232005
364,0.0371027598604675
365,0.0378501253241016
366,0.0371568856629175
367,0.0381176467317871
368,0.0378173567125312
369,0.036755294683162
370,0.0376279975103524
371,0.0371777075259714
372,0.0365848619693251
373,0.0361661317685263
374,0.0370325615279812
375,0.0381521931368364
376,0.0376089065412054
377,0.0362675916671588
378,0.0365046414433906
379,0.0362326802902574
380,0.0374123909489313
381,0.0372939549241325
382,0.0364985007156407
383,0.0376893708240876
384,0.0369357968159184
385,0.0367484695490839
386,0.0412843071246039
387,0.0372316957986835
388,0.0368232405378889
389,0.0371247248296022
390,0.0368430337137218
391,0.0358250216279687
392,0.0374333700452839
393,0.0366928061754558
394,0.0374850943480936
395,0.0369917821089863
396,0.0360956717372658
397,0.0371538955673627
398,0.0382404113165148
399,0.0371138221388854
400,0.0376286846510447
401,0.036846976051541
402,0.0366747011635451
403,0.0361045013924128
404,0.036886290636087
405,0.0366622629274587
406,0.0366533411504373
407,0.0364688143749949
408,0.0371086979896849
409,0.0375542309251678
410,0.0363933907415031
411,0.037764667311391
412,0.0381262684032192
413,0.0371242132034003
414,0.0368837506650104
415,0.0363687527060107
416,0.0363634291894613
417,0.0366159488025437
418,0.0373256804846272
419,0.0382596105749653
420,0.0378386029381123
421,0.0371015810867983
422,0.0376064253340584
423,0.0364993997277446
424,0.0371272686010335
425,0.0389554183033353
426,0.0363673540207539
427,0.0371129763302866
428,0.0371521369123795
429,0.037284603715753
430,0.0369999006061755
431,0.0369338810448347
432,0.0367547558900598
433,0.0370298672198439
434,0.0366741019204033
435,0.0374563427312469
436,0.0372520673571586
437,0.0364140402331698
438,0.0361659225993526
439,0.0356207897598945
440,0.0366041586724011
441,0.0369356126609905
442,0.0366938250474109
443,0.0365382192146547
444,0.0365913354048184
445,0.0374887515171094
446,0.0373354308561024
447,0.0365704264724761
448,0.0372614891024746
449,0.0366076298071755
450,0.0380812141845441
451,0.0369488966326189
452,0.037044310147109
453,0.0373196033697992
454,0.0364738292953898
455,0.036423778719135
456,0.0364972121994479
457,0.0366208460322649
458,0.0369845773336031
459,0.0367177642967883
460,0.0368813329775492
461,0.0370157253502081
462,0.0372776166649228
463,0.0372817615588799
464,0.0373206606277841
465,0.0371341252599581
466,0.0383201452275482
467,0.0371070130099524
468,0.0382223766374015
469,0.0363381940178516
470,0.0373539922854286
471,0.0377513928085514
472,0.0365809051835045
473,0.0367980012294598
474,0.0385213160721182
475,0.0374740701659712
476,0.0376314216575871
477,0.0373520139014181
478,0.0375986320140698
479,0.0371026824866677
480,0.0366586358902282
481,0.0363123157423326
482,0.0374646997143154
483,0.0365759122934087
484,0.0371451729946066
485,0.0373704334544894
486,0.0378358168308422
487,0.0359551585519877
488,0.0378181247168082
489,0.0373532933724137
490,0.0362192735246907
491,0.0362699435719868
492,0.0376040561949091
493,0.0376930223346146
494,0.0369147906234832
495,0.0366038132527279
496,0.0364307368242171
497,0.0374141019881734
498,0.0367546034416331
499,0.0368127029133493
500,0.0374344025393894
501,0.0373659866725642
502,0.0367935414675817
503,0.0367652936946528
504,0.0366477210037214
505,0.0377113901829573
506,0.0360272744124182
507,0.0373768181319959
508,0.0375899639088123
509,0.0362585169295936
510,0.0374793950202933
511,0.0367337202003458
512,0.0367434967386745
513,0.0373215022320077
514,0.0365038132373143
515,0.0362711283327215
516,0.0369504794735053
517,0.0364298686602001
518,0.03672908338124
519,0.0358762331076656
520,0.0371857208836914
521,0.0365075802703399
522,0.0366521712556364
523,0.0362546016627675
524,0.0371861477763902
525,0.0375332706582441
526,0.0364268706513365
527,0.0361976505603012
528,0.0366132222004711
529,0.0368006586421026
530,0.036777244420186
531,0.037854936058385
532,0.0369948826039466
533,0.0369810489013988
534,0.0375377539236291
535,0.0372528819667075
536,0.0373781637461766
537,0.0369480648209186
538,0.0357072771979937
539,0.0365351318405566
540,0.0373091788908897
541,0.0366932555891013
542,0.0365873246910431
543,0.0375606057146023
544,0.0376977930299273
545,0.0368090621271657
546,0.0367311919863006
547,0.0357295967215234
548,0.0368155249175513
549,0.0374322670271133
550,0.0372256814644009
551,0.0366270629512341
552,0.0373294296303527
553,0.0372379896233051
554,0.0374412897456564
555,0.0362719981019015
556,0.0372627326955503
557,0.0362732157606231
558,0.0368030859112432
559,0.037742512239561
560,0.0368544633094449
561,0.0366903393914161
562,0.0373423667213483
563,0.0365184742704569
564,0.0382001958272999
565,0.0371113549116977
566,0.0372080737717036
567,0.0367692073589768
568,0.0374674503128831
569,0.0366914053365281
570,0.0370032384556608
571,0.0372830005405655
572,0.0373281205386411
573,0.0377123814105328
574,0.0363468077008681
575,0.0375018853578257
576,0.035924432416954
577,0.0375434666696114
578,0.0369822654526242
579,0.0361655989413644
580,0.0368008119942647
581,0.0376312822966576
582,0.0370031029592116
583,0.0379781075780838
584,0.0385124694027585
585,0.036734755795447
586,0.0378814257948474
587,0.036914178372822
588,0.0378831964263534
589,0.0361344855535538
590,0.0364658953528652
591,0.0377616867828822
592,0.0368460977774744
593,0.036747113291889
594,0.036861986818323
595,0.0360150966239167
596,0.0375600635685415
597,0.0365975064325927
598,0.0371070213837292
599,0.0363391309524543
600,0.0362759166381803
601,0.0363340106159603
602,0.0370775242002676
603,0.0364245567715921
604,0.03624045018194
605,0.0387032329287875
606,0.0367543093059443
607,0.0373763399539753
608,0.0368397742678039
609,0.0382354231457834
610,0.0356788552208971
611,0.0369634287837418
612,0.0377127083059921
613,0.0367979126768476
614,0.0372633701342705
615,0.0366277945751349
616,0.0375285531900613
617,0.0386338243229771
618,0.0370968382004004
619,0.036383496685419
620,0.0367305454434025
621,0.0368222905819684
622,0.036748351474221
623,0.0368717393643926
624,0.037422608482707
625,0.0381908003992649
626,0.0378328053040342
627,0.0371251910169468
628,0.0364605404364029
629,0.0365997919912767
630,0.0376096257837759
631,0.0371081986870876
632,0.0374298040652467
633,0.0379193035900466
634,0.0367727582992856
635,0.0365445015269298
636,0.0372172377004313
637,0.0368323157316761
638,0.0366472581284302
639,0.0361545719754797
640,0.0371031195777106
641,0.0368227113973877
642,0.0365462079664285
643,0.0370944983830792
644,0.0373103659659256
645,0.0368773227405214
646,0.0367535911808141
647,0.0366495758773881
648,0.0372940135048997
649,0.0357348552142676
650,0.0368239188914347
651,0.0372914180952006
652,0.0365082985089695
653,0.0370394095871561
654,0.0364179327712464
655,0.0369446875478436
656,0.0361806412771558
657,0.0369295928459536
658,0.0378237301641477
659,0.0368990700070049
660,0.0369048795762371
661,0.0373205271174417
662,0.0370744722097209
663,0.0365481502164
664,0.0375356639045965
665,0.0376800732678319
666,0.0368602344196619
667,0.0372356713598467
668,0.0366352759161
669,0.037996180502637
670,0.0375818089060762
671,0.0366547921811128
672,0.0367099253184453
673,0.0365749175546813
674,0.0372382732026968
675,0.0363452409220235
676,0.0368789385783915
677,0.0384961396358431
678,0.0373377826876942
679,0.0376935393956791
680,0.0363827939087696
681,0.0371322499897292
682,0.0367677657605643
683,0.036019623725449
684,0.0373634533306857
685,0.0367307333593059
686,0.0362347746219356
687,0.0365923040580769
688,0.0371418352057056
689,0.0368105095520379
690,0.0374066361530703
691,0.0378093229097805
692,0.0376902272968135
693,0.0377771008423083
694,0.0367771154606854
695,0.0371279984492159
696,0.0368683723117756
697,0.0373155042669333
698,0.0369894624824422
699,0.0371124915518181
700,0.0373193838583328
701,0.0371987640119806
702,0.037106473283832
703,0.0364768778175437
704,0.0375559941771663
705,0.0366444982486846
706,0.0366979611904862
707,0.037077585935405
708,0.0367778211218056
709,0.0364280536053802
710,0.0364291860059712
711,0.0372435396485052
712,0.0362299884719094
713,0.037060491684522
714,0.0361564951001569
715,0.0367659435304414
716,0.0367867122864626
717,0.0372211815463782
718,0.0377125902169126
719,0.0433333190762831
720,0.0366206183386017
721,0.0382968872003842
722,0.0370549191939335
723,0.0374547179305897
724,0.0369974773088835
725,0.0364363563637922
726,0.0367998376125085
727,0.036499714665531
728,0.0378366456088651
729,0.0368059988607973
730,0.0377119871260456
731,0.0385969244932615
732,0.0379614369432233
733,0.0363941722808557
734,0.0372660071971384
735,0.0366110240773197
736,0.0377525558888871
737,0.0373906547582195
738,0.0370328810270763
739,0.0368262514361618
740,0.0361396792903716
741,0.0382395898593756
742,0.0366948734724318
743,0.0373131806099625
744,0.0366794703281656
745,0.0370691907569821
746,0.0360841451170177
747,0.0368182932812267
748,0.0371062725547332
749,0.0362809381610933
750,0.0371800524097768
751,0.0368805809042221
752,0.037421796265964
753,0.0372643653023233
754,0.037172995360381
755,0.037478456470163
756,0.0366831172873027
757,0.0369036157765229
758,0.0365044033866744
759,0.0369004119983733
760,0.0382892334167646
761,0.0368257502059013
762,0.0380032079615894
763,0.0372598151372459
764,0.0373986891425954
765,0.03733362173753
766,0.0361795107250665
767,0.0365763844841844
768,0.0367713221933223
769,0.0369297969104932
770,0.0369721029289083
771,0.0365482027692633
772,0.0370724303309846
773,0.0379780512256118
774,0.0372235531748217
775,0.0368698239354995
776,0.0373792123283212
777,0.0365076432785267
778,0.0364035429992387
779,0.0368885467163693
780,0.0369091033378929
781,0.0375358606666013
782,0.0372039608762178
783,0.037567474527631
784,0.0373028589637193
785,0.0369768227780068
786,0.0383305442087691
787,0.0368939940873228
788,0.0365805124816414
789,0.0374472572059294
790,0.0371796221906001
791,0.0366312193219251
792,0.0370266683476241
793,0.0371967271220313
794,0.0375450014604736
795,0.0374205299811222
796,0.0372105611966049
797,0.0364075663833786
798,0.0371946366955393
799,0.0374435273523039
800,0.0369523934261021
801,0.0373894080805712
802,0.036855660833587
803,0.0368248265731133
804,0.0371119026599472
805,0.0372094948513501
806,0.0375772597199961
807,0.0367316944312736
808,0.0366348846416336
809,0.0377375666030197
810,0.0363542356971632
811,0.0370210115728373
812,0.0371608267068933
813,0.0370915055395684
814,0.0369139532497936
815,0.0377380209604706
816,0.0372010863190859
817,0.0364432360441054
818,0.0369723981104658
819,0.0357571784827824
820,0.0391478083619517
821,0.0365255882355508
822,0.0375767182583663
823,0.036760854841132
824,0.0369605000505926
825,0.0366167063032202
826,0.0376742064114803
827,0.0369505298939373
828,0.0361920695481113
829,0.0363735923834777
830,0.0377602126265245
831,0.0388033083669623
832,0.0363892923575036
833,0.0373291513311017
834,0.0372981154762421
835,0.0374060703492056
836,0.0381127720566206
837,0.0363821598543507
838,0.0373540836413431
839,0.0372350234026666
840,0.0377595703927595
841,0.0372837248800707
842,0.0376452059615997
843,0.0385134620433771
844,0.0383141120088807
845,0.0369876947880506
846,0.0374100371852706
847,0.0372349485784449
848,0.0372298588097168
849,0.0360660215190463
850,0.0372278419338991
851,0.0372285195027435
852,0.0369333093501998
853,0.0381958195823712
854,0.0383979870936643
855,0.0370865788735188
856,0.0375376548771486
857,0.0367083450933872
858,0.0384644390813225
859,0.0369982429436167
860,0.0373929991062221
861,0.0369218617775515
862,0.0367576747034572
863,0.0366017648135602
864,0.0373137941173569
865,0.0370241212862286
866,0.0371091111084279
867,0.0373125285311074
868,0.0375817871478738
869,0.0368242093731358
870,0.0364903485493123
871,0.0384788279693741
872,0.0372645967311072
873,0.0368263717500025
874,0.0380908517413754
875,0.0367515604702203
876,0.037352668110334
877,0.036963409732271
878,0.0370234980597253
879,0.0376167208078155
880,0.0354872118955109
881,0.0368988368951087
882,0.0363168350759723
883,0.0376278122198877
884,0.0357189402938248
885,0.0370005315161468
886,0.036753088925577
887,0.0370862335380676
888,0.0380532667786073
889,0.0376177459569203
890,0.0377135520726442
891,0.0370845519416367
892,0.036927511362565
893,0.0373605255812608
894,0.0370799151745883
895,0.0373679982934656
896,0.0375327467329489
897,0.0371934080994747
898,0.0367607735585604
899,0.036051051177217
900,0.0360285952640887
901,0.0383305245154739
902,0.0371494987462361
903,0.0370634786214474
904,0.0371424202529572
905,0.0369717709215841
906,0.0370326703649881
907,0.0366225541882745
908,0.0372979155614861
909,0.0375170274444565
910,0.036991216352699
911,0.0368428040170627
912,0.0364916430496138
913,0.0363467904329445
914,0.0376914779945983
915,0.0361131314659847
916,0.038396003704472
917,0.0380801990596279
918,0.0365937668556816
919,0.0373586815742552
920,0.0388888911690702
921,0.0378708873016046
922,0.0373765341814928
923,0.0372982424730645
924,0.0381544827578818
925,0.0365141554008344
926,0.0369551721966829
927,0.0376148717188652
928,0.037384921499242
929,0.0367516780449032
930,0.0371250446900966
931,0.0362656112079768
932,0.0382598727412822
933,0.0367897324485504
934,0.0360018346561581
935,0.0364008254320009
936,0.0384104478172007
937,0.0362094705436692
938,0.0374360184171453
939,0.0361770820167731
940,0.0376484730447028
941,0.0366741424220124
942,0.0372805868281159
943,0.0372322651800392
944,0.0364181596852003
945,0.0368284536481384
946,0.0366360656587971
947,0.0364787657697972
948,0.0366413080141422
949,0.0376544702561551
950,0.0378572598188268
951,0.035881643968539
952,0.0368171325858152
953,0.0363957379773552
954,0.0366406968728872
955,0.0365684063750201
956,0.0368202630974544
957,0.0376089174348991
958,0.0379898460745522
959,0.0384034706896747
960,0.0373479021961813
961,0.0365708636884379
962,0.036423171888313
963,0.0363471398469791
964,0.0370980762587639
965,0.0378455073365179
966,0.0370868670958162
967,0.037200169861983
968,0.0366999359612689
969,0.0357357736382677
970,0.0364130605270268
971,0.0362989509173453
972,0.0384798424269201
973,0.03773352569487
974,0.0378694796694695
975,0.0369596426715573
976,0.0371649173818808
977,0.036876150673411
978,0.0376238067196105
979,0.0363149778536154
980,0.0385513352647113
981,0.0373751973186971
982,0.0363027983856396
983,0.0372294650987329
984,0.0376117537773272
985,0.0361867325664565
986,0.0385338422318332
987,0.0368706002303779
988,0.0375705441897603
989,0.0377208377437914
990,0.0385890303235747
991,0.0372482020738221
992,0.0375314658132126
993,0.0367115642305645
994,0.0368788801853013
995,0.0372087348174147
996,0.0375009999054405
997,0.0367166019705315
998,0.0367792829915003
999,0.037100790652371
